user_id,total_swipes,favorite_hall,most_common_meal,avg_wait_sec,persona,dietary_pref
U04590,10,Sargent Choice Café,lunch,348.0,residential_central,vegetarian
U04591,14,Stuvi2 / towers,dinner,463.21,residential_east,vegetarian
U04592,11,Marciano Commons,dinner,285.55,residential_central,vegetarian
U04593,15,Marciano Commons,lunch,431.07,residential_west,vegetarian
U04594,14,West Campus Dining,dinner,430.0,residential_west,none
U04595,15,Marciano Commons,dinner,497.33,residential_central,none
U04596,10,Stuvi2 / towers,lunch,429.1,commuter,none
U04597,12,Marciano Commons,dinner,360.92,residential_east,halal
U04598,15,Marciano Commons,dinner,373.6,residential_west,vegan
U04599,14,Marciano Commons,breakfast,562.5,residential_east,none
U04600,15,Marciano Commons,dinner,358.6,residential_east,none
U04601,6,Warren Towers Dining,lunch,296.0,commuter,gluten_free
U04602,5,Marciano Commons,lunch,515.6,off_campus_plan,vegetarian
U04603,13,West Campus Dining,lunch,438.38,residential_west,vegan
U04604,9,Marciano Commons,lunch,426.11,commuter,none
U04605,9,West Campus Dining,lunch,416.44,commuter,none
U04606,9,Marciano Commons,lunch,399.22,commuter,vegan
U04607,10,Stuvi2 / towers,dinner,302.9,residential_east,vegetarian
U04608,6,Marciano Commons,lunch,525.5,off_campus_plan,vegetarian
U04609,15,Marciano Commons,dinner,679.53,residential_west,vegetarian
U04610,16,West Campus Dining,lunch,326.0,residential_west,vegetarian
U04611,15,Marciano Commons,dinner,244.93,residential_east,vegan
U04612,12,Marciano Commons,dinner,352.92,residential_west,none
U04613,12,Marciano Commons,dinner,404.75,residential_east,none
U04614,12,Warren Towers Dining,lunch,276.25,residential_east,halal
U04615,15,Marciano Commons,lunch,365.73,residential_west,none
U04616,7,Marciano Commons,lunch,378.71,commuter,none
U04617,10,Marciano Commons,lunch,369.6,commuter,vegetarian
U04618,16,West Campus Dining,dinner,426.81,residential_west,gluten_free
U04619,13,Marciano Commons,lunch,415.46,commuter,none
U04620,7,Marciano Commons,lunch,514.43,commuter,none
U04621,7,Marciano Commons,lunch,604.29,commuter,halal
U04622,14,Marciano Commons,dinner,345.0,residential_east,vegan
U04623,16,Marciano Commons,dinner,349.81,residential_central,vegan
U04624,9,Marciano Commons,dinner,280.56,off_campus_plan,none
U04625,13,Marciano Commons,dinner,325.38,residential_central,none
U04626,14,Marciano Commons,dinner,360.93,residential_west,vegetarian
U04627,15,Marciano Commons,dinner,474.33,residential_central,halal
U04628,13,Marciano Commons,lunch,442.08,residential_central,halal
U04629,18,Sargent Choice Café,dinner,479.17,residential_central,none
U04630,14,Stuvi2 / towers,lunch,365.36,residential_east,none
U04631,18,Marciano Commons,breakfast,275.28,residential_west,none
U04632,7,Marciano Commons,lunch,415.43,commuter,gluten_free
U04633,13,Marciano Commons,lunch,237.62,commuter,vegetarian
U04634,16,Warren Towers Dining,dinner,352.44,residential_east,none
U04635,5,Warren Towers Dining,lunch,335.0,off_campus_plan,none
U04636,13,West Campus Dining,dinner,386.23,residential_west,vegetarian
U04637,19,Marciano Commons,dinner,390.63,residential_central,none
U04638,7,Stuvi2 / towers,lunch,355.0,commuter,halal
U04639,11,West Campus Dining,lunch,423.82,commuter,vegan
U04640,6,Marciano Commons,lunch,372.0,off_campus_plan,none
U04641,13,Marciano Commons,lunch,438.08,residential_west,none
U04642,9,West Campus Dining,lunch,424.56,commuter,halal
U04643,15,Marciano Commons,dinner,375.53,residential_east,none
U04644,8,Sargent Choice Café,lunch,273.75,commuter,none
U04645,8,Marciano Commons,lunch,482.88,commuter,gluten_free
U04646,17,Marciano Commons,lunch,566.47,residential_central,vegan
U04647,16,Stuvi2 / towers,dinner,240.56,residential_east,halal
U04648,9,Sargent Choice Café,lunch,226.44,commuter,none
U04649,17,Marciano Commons,breakfast,390.35,residential_east,none
U04650,14,Stuvi2 / towers,dinner,494.5,residential_east,none
U04651,8,Marciano Commons,lunch,504.62,commuter,none
U04652,18,Marciano Commons,dinner,323.44,residential_west,vegan
U04653,6,West Campus Dining,lunch,252.0,commuter,none
U04654,18,West Campus Dining,dinner,312.06,residential_west,vegetarian
U04655,14,Marciano Commons,lunch,566.36,residential_east,none
U04656,8,Sargent Choice Café,lunch,432.62,commuter,none
U04657,11,Marciano Commons,dinner,429.73,residential_central,gluten_free
U04658,14,Warren Towers Dining,dinner,393.86,residential_east,none
U04659,7,Marciano Commons,lunch,436.86,commuter,none
U04660,12,Marciano Commons,dinner,630.67,residential_central,none
U04661,16,Marciano Commons,dinner,308.25,residential_central,none
U04662,11,Marciano Commons,dinner,305.55,residential_west,none
U04663,6,Sargent Choice Café,lunch,300.0,commuter,none
U04664,7,Marciano Commons,lunch,497.57,commuter,vegetarian
U04665,7,Marciano Commons,lunch,411.14,commuter,vegan
U04666,13,Marciano Commons,dinner,383.54,residential_east,none
U04667,6,Marciano Commons,lunch,197.33,commuter,none
U04668,14,Marciano Commons,dinner,361.07,residential_central,vegetarian
U04669,15,Marciano Commons,lunch,457.73,residential_central,none
U04670,16,Marciano Commons,lunch,223.69,residential_west,vegetarian
U04671,8,West Campus Dining,lunch,356.38,commuter,vegetarian
U04672,10,Marciano Commons,lunch,343.8,commuter,none
U04673,14,Marciano Commons,lunch,299.21,residential_east,vegan
U04674,10,Marciano Commons,dinner,459.1,residential_west,halal
U04675,8,Marciano Commons,lunch,381.25,commuter,vegan
U04676,14,Marciano Commons,dinner,353.86,residential_east,none
U04677,8,Sargent Choice Café,lunch,496.5,off_campus_plan,vegetarian
U04678,10,Sargent Choice Café,dinner,571.9,residential_central,halal
U04679,14,Marciano Commons,dinner,345.14,residential_central,none
U04680,15,Warren Towers Dining,lunch,457.07,residential_east,halal
U04681,14,Warren Towers Dining,breakfast,348.14,residential_east,none
U04682,6,West Campus Dining,lunch,396.5,off_campus_plan,none
U04683,12,Marciano Commons,lunch,395.17,residential_west,vegan
U04684,6,Marciano Commons,lunch,390.17,commuter,vegan
U04685,12,Marciano Commons,dinner,138.67,residential_west,vegan
U04686,14,Marciano Commons,dinner,296.5,residential_east,gluten_free
U04687,14,Warren Towers Dining,dinner,274.57,residential_east,none
U04688,20,Marciano Commons,dinner,340.7,residential_central,none
U04689,10,Marciano Commons,lunch,511.3,off_campus_plan,halal
U04690,16,Marciano Commons,lunch,524.88,residential_west,none
U04691,16,Marciano Commons,dinner,439.44,residential_west,vegetarian
U04692,17,Marciano Commons,dinner,438.88,residential_west,none
U04693,11,Marciano Commons,lunch,274.91,residential_central,none
U04694,15,West Campus Dining,dinner,373.13,residential_west,none
U04695,9,Stuvi2 / towers,lunch,326.56,commuter,none
U04696,13,Sargent Choice Café,dinner,416.0,residential_central,halal
U04697,15,Marciano Commons,dinner,385.6,residential_central,vegetarian
U04698,14,Marciano Commons,dinner,557.5,residential_east,vegetarian
U04699,4,Marciano Commons,lunch,143.5,off_campus_plan,none
U04700,20,Marciano Commons,breakfast,291.55,residential_east,none
U04701,13,Warren Towers Dining,dinner,292.62,residential_east,none
U04702,17,Sargent Choice Café,dinner,507.94,residential_central,none
U04703,18,Marciano Commons,breakfast,396.11,residential_central,none
U04704,15,Marciano Commons,lunch,449.87,residential_west,none
U04705,15,Marciano Commons,dinner,244.53,residential_west,none
U04706,8,Marciano Commons,lunch,365.62,commuter,none
U04707,17,Marciano Commons,lunch,279.76,residential_east,none
U04708,6,Marciano Commons,lunch,582.0,commuter,vegetarian
U04709,16,Marciano Commons,dinner,244.5,residential_central,none
U04710,12,Marciano Commons,dinner,360.75,residential_west,none
U04711,14,Marciano Commons,dinner,373.64,residential_west,gluten_free
U04712,14,Stuvi2 / towers,lunch,335.5,residential_east,none
U04713,6,Sargent Choice Café,lunch,319.0,commuter,halal
U04714,18,Marciano Commons,breakfast,348.33,residential_central,none
U04715,9,West Campus Dining,breakfast,510.56,residential_west,halal
U04716,15,Marciano Commons,dinner,325.6,residential_central,none
U04717,9,Stuvi2 / towers,lunch,294.44,off_campus_plan,vegan
U04718,11,Marciano Commons,dinner,372.73,residential_west,none
U04719,6,Stuvi2 / towers,lunch,327.33,off_campus_plan,vegan
U04720,10,Marciano Commons,lunch,397.8,residential_west,none
U04721,16,Marciano Commons,dinner,270.81,residential_east,none
U04722,16,Marciano Commons,lunch,554.56,residential_east,vegan
U04723,15,Marciano Commons,dinner,319.13,residential_west,none
U04724,13,Warren Towers Dining,dinner,261.38,residential_east,gluten_free
U04725,15,Stuvi2 / towers,dinner,411.73,residential_east,none
U04726,7,Marciano Commons,dinner,390.43,off_campus_plan,none
U04727,11,Sargent Choice Café,lunch,346.82,commuter,vegetarian
U04728,6,West Campus Dining,lunch,569.83,commuter,none
U04729,14,Warren Towers Dining,dinner,534.5,residential_east,none
U04730,14,Warren Towers Dining,dinner,376.29,residential_east,vegan
U04731,11,Warren Towers Dining,lunch,365.55,residential_east,vegan
U04732,5,Sargent Choice Café,lunch,442.6,commuter,gluten_free
U04733,3,Sargent Choice Café,lunch,249.0,off_campus_plan,none
U04734,16,Marciano Commons,dinner,294.56,residential_west,none
U04735,14,Warren Towers Dining,dinner,226.36,residential_east,none
U04736,11,Marciano Commons,dinner,248.45,residential_central,none
U04737,12,West Campus Dining,lunch,337.75,residential_west,vegan
U04738,16,Marciano Commons,dinner,441.94,residential_west,none
U04739,17,Sargent Choice Café,dinner,225.18,residential_central,none
U04740,9,Stuvi2 / towers,lunch,231.67,commuter,none
U04741,13,Warren Towers Dining,lunch,409.54,residential_east,vegetarian
U04742,17,Stuvi2 / towers,dinner,325.94,residential_east,halal
U04743,5,Marciano Commons,lunch,276.6,off_campus_plan,vegetarian
U04744,12,Marciano Commons,dinner,289.42,residential_east,none
U04745,12,Marciano Commons,dinner,395.17,residential_east,vegan
U04746,15,Marciano Commons,dinner,287.6,residential_east,vegetarian
U04747,13,Warren Towers Dining,dinner,249.31,residential_east,none
U04748,13,West Campus Dining,dinner,304.77,residential_west,none
U04749,8,Marciano Commons,lunch,630.5,commuter,none
U04750,13,Marciano Commons,dinner,355.54,residential_west,none
U04751,16,West Campus Dining,lunch,442.81,residential_west,halal
U04752,14,Marciano Commons,dinner,491.64,residential_central,none
U04753,16,Sargent Choice Café,lunch,549.0,residential_central,none
U04754,12,Sargent Choice Café,lunch,294.75,commuter,halal
U04755,11,Marciano Commons,lunch,410.55,commuter,halal
U04756,16,Marciano Commons,dinner,319.38,residential_east,vegetarian
U04757,9,Sargent Choice Café,lunch,168.33,commuter,none
U04758,17,West Campus Dining,breakfast,270.18,residential_west,none
U04759,6,Warren Towers Dining,lunch,440.33,off_campus_plan,none
U04760,10,Marciano Commons,dinner,345.7,residential_west,none
U04761,5,Warren Towers Dining,lunch,538.4,off_campus_plan,none
U04762,7,Sargent Choice Café,lunch,255.86,commuter,vegetarian
U04763,12,Warren Towers Dining,dinner,284.08,residential_east,none
U04764,17,Marciano Commons,dinner,355.12,residential_central,none
U04765,6,Warren Towers Dining,dinner,273.0,off_campus_plan,none
U04766,10,Sargent Choice Café,lunch,459.8,commuter,vegetarian
U04767,16,Marciano Commons,dinner,419.81,residential_east,vegetarian
U04768,9,West Campus Dining,lunch,436.89,commuter,vegetarian
U04769,10,West Campus Dining,breakfast,716.9,residential_west,none
U04770,17,Stuvi2 / towers,dinner,323.12,residential_east,none
U04771,14,Marciano Commons,lunch,416.93,residential_west,none
U04772,13,Warren Towers Dining,dinner,486.54,residential_east,none
U04773,9,Marciano Commons,lunch,351.22,commuter,halal
U04774,16,Marciano Commons,dinner,542.5,residential_west,gluten_free
U04775,8,West Campus Dining,lunch,446.75,commuter,vegetarian
U04776,16,Stuvi2 / towers,dinner,424.44,residential_east,halal
U04777,14,West Campus Dining,lunch,284.07,residential_west,vegetarian
U04778,11,Warren Towers Dining,dinner,258.36,residential_east,none
U04779,16,Stuvi2 / towers,dinner,428.44,residential_east,gluten_free
U04780,16,Warren Towers Dining,breakfast,420.88,residential_east,none
U04781,14,Marciano Commons,dinner,343.14,residential_east,vegetarian
U04782,14,Sargent Choice Café,lunch,381.29,residential_central,none
U04783,13,West Campus Dining,dinner,375.31,residential_west,none
U04784,14,West Campus Dining,lunch,417.79,residential_west,vegetarian
U04785,14,Marciano Commons,dinner,296.43,residential_west,none
U04786,8,Marciano Commons,lunch,437.75,commuter,none
U04787,6,Sargent Choice Café,lunch,390.5,off_campus_plan,none
U04788,12,West Campus Dining,dinner,205.58,residential_west,none
U04789,14,Marciano Commons,dinner,433.21,residential_west,gluten_free
U04790,11,Stuvi2 / towers,dinner,295.82,residential_east,vegan
U04791,8,West Campus Dining,dinner,547.5,off_campus_plan,none
U04792,13,Marciano Commons,dinner,387.15,residential_east,none
U04793,14,West Campus Dining,lunch,393.21,residential_west,vegan
U04794,9,Marciano Commons,dinner,271.78,residential_west,none
U04795,11,West Campus Dining,dinner,547.55,residential_west,none
U04796,13,Warren Towers Dining,dinner,622.85,residential_east,none
U04797,8,Sargent Choice Café,lunch,646.0,commuter,halal
U04798,19,Warren Towers Dining,dinner,485.21,residential_east,none
U04799,13,Marciano Commons,dinner,337.08,residential_central,none
U04800,17,Warren Towers Dining,dinner,370.41,residential_east,none
U04801,15,Warren Towers Dining,dinner,409.93,residential_east,none
U04802,6,Marciano Commons,lunch,601.83,off_campus_plan,vegetarian
U04803,15,Warren Towers Dining,dinner,259.13,residential_east,none
U04804,8,Warren Towers Dining,lunch,293.38,commuter,none
U04805,14,Marciano Commons,dinner,451.71,residential_central,none
U04806,9,Marciano Commons,dinner,304.22,residential_east,none
U04807,9,West Campus Dining,lunch,250.22,off_campus_plan,halal
U04808,16,Stuvi2 / towers,lunch,345.56,residential_east,halal
U04809,7,Warren Towers Dining,lunch,210.29,commuter,none
U04810,14,Stuvi2 / towers,dinner,424.0,residential_east,none
U04811,9,West Campus Dining,lunch,356.67,commuter,none
U04812,15,Stuvi2 / towers,dinner,286.0,residential_east,vegetarian
U04813,12,Sargent Choice Café,dinner,375.25,residential_central,vegetarian
U04814,6,Marciano Commons,lunch,446.83,commuter,none
U04815,9,Marciano Commons,lunch,495.89,off_campus_plan,vegetarian
U04816,4,Warren Towers Dining,dinner,355.25,off_campus_plan,vegetarian
U04817,8,Sargent Choice Café,lunch,584.25,commuter,gluten_free
U04818,11,Warren Towers Dining,lunch,397.18,commuter,none
U04819,12,Stuvi2 / towers,dinner,321.17,residential_east,none
U04820,10,West Campus Dining,dinner,322.6,residential_west,none
U04821,13,Marciano Commons,dinner,311.23,residential_west,halal
U04822,14,Marciano Commons,dinner,571.5,residential_west,vegan
U04823,11,Marciano Commons,dinner,524.0,residential_west,vegetarian
U04824,13,Marciano Commons,dinner,313.92,residential_central,none
U04825,19,Marciano Commons,dinner,390.47,residential_east,none
U04826,17,Marciano Commons,dinner,346.71,residential_central,none
U04827,11,Marciano Commons,dinner,223.82,residential_east,vegetarian
U04828,15,West Campus Dining,lunch,532.87,residential_west,none
U04829,14,Marciano Commons,dinner,334.14,residential_central,none
U04830,9,Stuvi2 / towers,lunch,346.22,commuter,vegan
U04831,8,Warren Towers Dining,lunch,353.88,commuter,none
U04832,13,Marciano Commons,lunch,397.69,residential_central,none
U04833,19,Marciano Commons,dinner,346.26,residential_east,none
U04834,20,Sargent Choice Café,dinner,387.4,residential_central,vegan
U04835,14,Marciano Commons,dinner,309.0,residential_east,vegetarian
U04836,14,Marciano Commons,dinner,339.64,residential_west,halal
U04837,16,Marciano Commons,dinner,377.06,residential_west,none
U04838,13,Stuvi2 / towers,dinner,285.92,residential_east,gluten_free
U04839,14,Marciano Commons,dinner,220.36,residential_east,halal
U04840,6,Marciano Commons,dinner,271.83,off_campus_plan,vegetarian
U04841,6,West Campus Dining,lunch,455.17,off_campus_plan,gluten_free
U04842,15,West Campus Dining,dinner,402.73,residential_west,none
U04843,18,Marciano Commons,dinner,586.56,residential_east,none
U04844,16,Marciano Commons,dinner,452.0,residential_east,none
